13108	 значит пробка беда большой город бесконечный 
13108	 опыт знать автобус застревать такой пробка быстро бывать доходить тогда 
13108	 я альтруист я скучно так стоять этот пробка 
13108	 кто он нахал обычный уличный приставала знакомиться все подряд исходить то один десять соглашаться действительно обычный парень который скучно стоять пробка один жалко смотреть 
34835	 я вправду мочь выходить отменный затычка какой-нибудь бочка пробка здоровенный бутылка слоненок усмехаться 
34835	 быть пробка бутылка где застревать этот 
34835	 опускать шланг пластиковый бутылка помещать она моторный отсек главный тормозной цилиндр низко термостат отворачивать пробка расширительный бачок заполнение первый 
13108	 никакой проблема опоздание пробка авария дорога смог 
13108	 вероятность падение камень стоять пробка автомобиль конечно высоко 
13108	 тот кто ехать автобус думать она машина ехать машина автобус полтора час проторчать пробка добираться далекий непрестижный 
13108	 ничто противный конец длинный тяжелый день стоять пробка 
13108	 что можно думать стоять пробка 
13108	 я переулок объехать пробка тверская вставать 
34835	 коля усаживаться бревно скусывать бутылка металлический пробка травить повод то что 
34835	 этот край сбиваться железный пробка пивной прочий бутылка 
34835	 сам бутылка уже галина леонидовна изображать вытягивание пробка она 
34835	 беловолосый садиться стол открывать ящик вынимать бутылка скусывать металлический пробка наливать полный стакан выхлестывать 
34835	 половой полотняный штаны такой рубаха навыпуск полотенце штопор рука трижды хлопнуть пробка подавать мы три бутылка пиво 
34835	 несколько новый попытка он сдирать металлический пробка рот поймать горлышко бутылка 
34835	 я сдирать обертка горлышко бутылка придерживать один рука белый полиэтиленовый пробка другой становиться раскручивать проволока скреплять 
34835	 эдуард взять бутылка сдирать горлышко серебряный обертка откручивать немного проволочка раздаваться хлопок пробка оставаться рука эдуард 
34835	 он ударять ладонь донышко бутылка пробка вылетать водка горлышко 
13108	 второй раз машина заглохнуть пробка выезд москва 
13108	 я метро очень быстро пробка намучаться 
34835	 официант бросаться подымать закупоривать вельможа схватываться другой горлышко вытаскивать пробка становиться расплескивать стакан 
13108	 юлия другой сторона новый год бывать такой пробка хорошо метро 
13108	 наталья этот год бой куранты я стоять пробка красный площадь 
13108	 смотреть пробка окно забивать стоянка 
13108	 александр лузин называть это эффект дорожный пробка 
30391	 проводок уже давно быть никуда годный постоянно выбивать пробка несколько раз что-то искрить 
13108	 обходиться великий новгород пробка дорога 
13108	 что касаться возникать задержка правило они связанный пробка путь следование автобус 
13108	 дорога пробка состояться совещание транспортный проблема 
13108	 хорошо рассуждать ситуация дорога сидеть уютный офис гибдд намного плохой стоять мертвый пробка километр дом 
34835	 судорожно вцепляться бутылочка ситро виталий свертывать она пробка жадно припадать горлышко 
13108	 полчаса учет наш пробка сделать маленький крючочек маршрут 
13108	 эльвира жить город выезжать очень рано сам руль свободный рассветный дорога какой пробка попадать 
13108	 прощать антон больше это повторяться я знать ремонт дорога сужение рано утро возникать пробка 
34835	 я умилять тещин бутыль иметь полый пробка который вмещать хороший стопка целебный 
34835	 открывать вино кирилл попытаться извлекать бутылка пробка нужный быть штопор 
34835	 разевать пасть животное который затыкаться пробка серебряный цепочка вытекать вино 
34835	 там складка шелковый одеяло быть тарелка остаток пища чашка стакан заткнуть пробка бутылка вино 
34835	 вадим вылетать подъезд пробка бутылка шампанское 
34835	 наконец одолевать пробка бутылка шампанское страшно 
34835	 огромный десятилитровый бутыль сверху пробка обмазывать пластилин 
30391	 то быть выбивать пробка ухо рассекать сердце надвое 
34835	 два трехэтажный дом внизу быть гораздо мало вверху пробка шампанское 
13108	 что еще нужный человек уставать рев машина городской пробка 
13108	 казаться созерцание дорожный пробка настолько его увлекать он 
34835	 слуга я ты вагиф отвинчивать пробка сунуть бутыль тельман снова повертываться 
34835	 начинать надоедать бесшумно подкатывать рольс ройс шумно хлопать пробка шампанское весь прочий дребедень 
30391	 помнить вы дача выбивать пробка ты я светить свечка 
34835	 защищать клемма отсоединять зима снятой машина аккумулятор случайный касание металлический предмет можно пластмассовый пробка шампанское 
30391	 закрываться школа рваться телефонный электрический провод гражданин застревать дорога свой дом хайвэях образовываться многотысячный пробка средство массовый информация умолять 
18558	 заткнуть пробка сливной отверстие наполнять ванна вода 
18558	 то вода ванна отстаиваться очень осторожно потянуть веревочка вынимать пробка наблюдать процесс вытекание 
13108	 как избегать дорожный пробка надо расставлять 
13108	 мучительный сидение дневной пробка садовый кольцо переползание переулок 
13108	 машина ты еще долго ехать быть пробка везде 
13108	 я еще быть время я казаться я застревать пробка опаздывать 
13108	 застревать пробка звонить муж срываться 
34835	 цоколь разбитый лампочка извлекаться помощь пробка шампанское 
34835	 становиться открывать бутылка быть замечать они давать взрыв пробка вино тогда мутный пениться 
34835	 официант спешить успевать взять спиртное буфетчик закрывать свой железный занавес потом уже все хана водка доллар вестибюль сатана сорвать пробка сто грамм прекрасный дама 
